date,user_id,username,language,tweet,hashtags,nlikes,nreplies,nretweets,reply_to
2022-03-04 13:34:26,1495880932435374087,111899HelenaJ,en,"@LogicalReterg @jaredvc @ColdDimSum I have observed the flat earth, as have many others #FlatEarth",['flatearth'],1,3,0,"[{'screen_name': 'LogicalReterg', 'name': 'Trent', 'id': '1578644898'}, {'screen_name': 'jaredvc', 'name': 'Jared the Skeptic', 'id': '214369161'}, {'screen_name': 'ColdDimSum', 'name': 'Hapless Dark Star', 'id': '39597691'}]"
2022-03-04 13:18:04,1495880932435374087,111899HelenaJ,en,"Calling all truthers and flat earth knowers!  In order to spread awareness and help others learn and research this truth, please quote tweet this or reply with the knoledge you have gathered. Together we can fight misinformation.  Heres to research! #FlatEarth",['flatearth'],1,4,0,[]
2022-03-04 13:15:45,1495880932435374087,111899HelenaJ,en,"@LogicalReterg Nope, all edited by NASA #FlatEarth",['flatearth'],1,1,0,"[{'screen_name': 'LogicalReterg', 'name': 'Trent', 'id': '1578644898'}]"
2022-03-04 12:23:21,1398530631806631936,NtHenning,en,Could any of you flat Earth folks tell me what happened around 400 years ago? #FlatEarth,['flatearth'],0,0,0,[]
2022-03-04 12:23:15,1458667282050256897,TopTangPod,en,"Our first 3 episodes come out in 7 days! In the first Episode, we discuss what’s better, Pirates or Saturdays. Find us anywhere you get your pods! In seven days  #podcast #flatearth #video #reels #minnesotapodcast #minneapolis #apples #comedy #spotify #podcasts #newpodcast  https://t.co/6ZQlBvjvn8","['podcast', 'flatearth', 'video', 'reels', 'minnesotapodcast', 'minneapolis', 'apples', 'comedy', 'spotify', 'podcasts', 'newpodcast']",1,0,2,[]
2022-03-04 12:22:15,1093306459897630720,pedro0_rs,pt,"Bolsonaro Naz1st4/F4c1st4 A THREAD  Bolsonaro tem o seguinte slogan ""Brasil a cima de tudo, Deus a cima de todos""  Colocando em outras palavras Brasil&gt;Todos  Sabe quem mais achava que seu povo era superior? isso mesmo! H1tler.  Abram os olhos, acordem para a realidade #flatearth",['flatearth'],2,0,1,[]
2022-03-04 11:39:51,2314971950,free_happy_life,ja,世界が欺瞞に満ちていると知った今、人間関係・仕事・お金も何もかも諦めよう。猛烈に断捨離を加速させながら仙人的隠居生活が始まる。 #断捨離 #聖書 #仙人 #ヒマラヤ聖者の生活探求 #Flatearth  https://t.co/vR22WYPVus,"['断捨離', '聖書', '仙人', 'ヒマラヤ聖者の生活探求', 'flatearth']",1,0,0,[]
2022-03-04 11:10:58,36433158,EMPHASYZE,en,"@SuperSamoanHunt Please, I beg you. Study physics and aerospace engineering before posting more #FlatEarth content. I know you are not closed-minded, so please do some serious research before you completely dissemate your movement.",['flatearth'],0,0,0,[]
2022-03-04 10:55:02,1400863960568635395,gloriousagain23,en,@teslaownersSV @SpaceX @elonmusk Looks like they have just played the take off in rewind #FlatEarth,['flatearth'],0,0,0,"[{'screen_name': 'teslaownersSV', 'name': 'Tesla Silicon Valley Club', 'id': '1016059981907386368'}, {'screen_name': 'SpaceX', 'name': 'SpaceX', 'id': '34743251'}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}]"
2022-03-04 10:06:13,938675726852730880,LFnord,en,Mick Jagger beats our furry narwhal with a bruised spear. #FlatEarth,['flatearth'],0,0,0,[]
