date,user_id,username,language,tweet,hashtags,nlikes,nreplies,nretweets,reply_to
2022-03-01 08:00:31,1495050654699724801,Liv_Sustainably,en,Depop is an amazing platform which promotes sustainable fashion! Take a look at reworked and upcycled pieces from independent companies and designers for this weekends outfit! 🌍🌱🍃 #depop #reworkedfashion #vintage #sustainablefashion,"['depop', 'reworkedfashion', 'vintage', 'sustainablefashion']",1,0,0,[]
2022-03-01 06:28:06,1049801518965288961,AxedrC,en,"Toto Africa Tour T-Shirt 🇺🇲FAST U.S. Shipping 🎸Officially Licensed, Limited Stock.  https://t.co/JsGTeU0poq #bandtees #rockbandtshirts #depop #toto #bandtshirts #rockguitar  https://t.co/UrDTbyKhFm","['bandtees', 'rockbandtshirts', 'depop', 'toto', 'bandtshirts', 'rockguitar']",0,0,0,[]
2022-03-01 06:15:00,1061918095,JWonEtsy,en,Stainless Steel Ring - size 7.75  No stone  Material : Stainless Steel  Width : 0.2 inch  US Size : 7.75  Brand New  ship out next day with tracking number  #ring #stainless #steel #band #new @depop @paypal #paypal #depop @magazine_deals   https://t.co/XLBtuJ4xk7,"['ring', 'stainless', 'steel', 'band', 'new', 'paypal', 'depop']",0,0,0,[]
2022-03-01 05:13:39,1497920888490106883,denakedize1,en,Happy March 1. You got this! #Poshmark ##March2022 #thrift #denakedize #Depop  https://t.co/Mbkbnx4BvV,"['poshmark', 'march2022', 'thrift', 'denakedize', 'depop']",0,0,0,[]
2022-03-01 04:21:10,2861496563,ChloeStratton98,en,#opportunity for #fabdaily Are you a #businessowner #selling their #second #hand #clothes on sites such as #Depop and #Vinted? If you're making a living doing this please contact me if you're interested in finding out more #journorequest #prrequest,"['opportunity', 'fabdaily', 'businessowner', 'selling', 'second', 'hand', 'clothes', 'depop', 'vinted', 'journorequest', 'prrequest']",1,0,0,[]
2022-03-01 04:15:00,1061918095,JWonEtsy,en,Golden cross stainless steel ring - Size 8.5  No stone  8 mm wide  Stainless steel  US size : 8.5  Brand new  Ship out next day with tracking number  #ring #gold #cross #band #new #depop #paypal @depop @paypal @TheDealBET   https://t.co/naVMrLnhCq,"['ring', 'gold', 'cross', 'band', 'new', 'depop', 'paypal']",0,0,0,[]
2022-03-01 03:33:43,964642300126269441,Kasdeya83,en,One Piece Collection 2 Uncut  #eBay #Vinted #shpock #depop #Amazon #etsy #ONEPIECE #anime #AnimeJapan #AnimeNews #DVD   https://t.co/Dwqp0wEGSf,"['ebay', 'vinted', 'shpock', 'depop', 'amazon', 'etsy', 'onepiece', 'anime', 'animejapan', 'animenews', 'dvd']",0,0,0,[]
2022-03-01 03:33:27,964642300126269441,Kasdeya83,en,One Piece Collection 3 Uncut  #eBay #Vinted #shpock #depop #Amazon #etsy #ONEPIECE #anime #AnimeJapan #AnimeNews #DVD   https://t.co/HxTR5tHQrl,"['ebay', 'vinted', 'shpock', 'depop', 'amazon', 'etsy', 'onepiece', 'anime', 'animejapan', 'animenews', 'dvd']",0,0,0,[]
2022-03-01 03:33:10,964642300126269441,Kasdeya83,en,One Piece Collection 4 Uncut  #eBay #Vinted #shpock #depop #Amazon #etsy #ONEPIECE #anime #AnimeJapan #AnimeNews #DVD   https://t.co/5U7bFGfQtM,"['ebay', 'vinted', 'shpock', 'depop', 'amazon', 'etsy', 'onepiece', 'anime', 'animejapan', 'animenews', 'dvd']",0,0,0,[]
2022-03-01 03:28:39,964642300126269441,Kasdeya83,en,"Panasonic KX-TGC412 Cordless Phone, Set of 2 - Black New in Box #eBay #Vinted #shpock #depop #Amazon #etsy   https://t.co/jtmMqzteVS","['ebay', 'vinted', 'shpock', 'depop', 'amazon', 'etsy']",0,0,0,[]
2022-03-01 03:27:59,964642300126269441,Kasdeya83,en,Hand Carved Cobra Snake Walking Stick #eBay #Vinted #shpock #depop #Amazon #etsy   https://t.co/sbCX01U9J5,"['ebay', 'vinted', 'shpock', 'depop', 'amazon', 'etsy']",0,0,0,[]
2022-02-28 23:37:05,1344560704527863808,Briizz626,und,☺️✨ #depop  https://t.co/I4foJ4OQs3  https://t.co/Spd2yu8oRz,['depop'],1,0,1,[]
2022-02-28 22:52:34,29095368,Radiantt_,en,I got a bracelet this time 💕☁️🧚🏻‍♂️ 🏹 @MelanieLBBH #MelanieMartinez #toyangel #depop #bracelet #jewelry  https://t.co/FxKrMSPmn4,"['melaniemartinez', 'toyangel', 'depop', 'bracelet', 'jewelry']",7,0,0,[]
2022-02-28 19:30:37,1161483252135268353,SorelleCoNY,en,Mood: Waiting patiently for someone to decide to insta-buy or to make an offer on this #Dickies Rainbow #CropTop from my #Depop Shop. 🐱  Depop 👉  https://t.co/fU0ry80yFs  https://t.co/yJdxJphWFR,"['dickies', 'croptop', 'depop']",0,1,0,[]
2022-02-28 18:38:33,1270953506711777280,alobebi,en,Guess who has a #depop shop nowwww you can buy Alobebi merch at my shop  https://t.co/8Fkhrrc1i0   Never used it before! Any pointer would be helpful 🥰🥰,['depop'],1,1,0,[]
2022-02-28 16:56:13,964642300126269441,Kasdeya83,en,Stewardess Corset Costume #eBay #shpock #Vinted #depop #Amazon #etsy #LingerieBeauty #lingeriehaul   https://t.co/Wn6qzgRlpo,"['ebay', 'shpock', 'vinted', 'depop', 'amazon', 'etsy', 'lingeriebeauty', 'lingeriehaul']",1,0,0,[]
2022-02-28 16:55:06,964642300126269441,Kasdeya83,en,Black Wet Look Lace Halter Babydoll #eBay #Vinted #shpock #depop #Amazon #etsy #LingerieBeauty #lingeriehaul   https://t.co/69oN4m0JTo,"['ebay', 'vinted', 'shpock', 'depop', 'amazon', 'etsy', 'lingeriebeauty', 'lingeriehaul']",1,0,0,[]
2022-02-28 16:52:38,964642300126269441,Kasdeya83,en,All you need for a gentle and effective cleanse. Discover the tri-phasic power of Decode an uncomplicated approach to treating your skin #eBay #Vinted #shpock #depop #Amazon #etsy #skincare #skincareroutine #skincareproducts #beauty #skincaretips   https://t.co/AjW6Fvv63D,"['ebay', 'vinted', 'shpock', 'depop', 'amazon', 'etsy', 'skincare', 'skincareroutine', 'skincareproducts', 'beauty', 'skincaretips']",1,0,0,[]
2022-02-28 16:44:02,964642300126269441,Kasdeya83,en,Antique British Navy Gun Sight #eBay #Vinted #shpock #depop #Amazon #etsy #Navy   https://t.co/NCIESjM9Ns,"['ebay', 'vinted', 'shpock', 'depop', 'amazon', 'etsy', 'navy']",0,0,0,[]
2022-02-28 16:39:58,20004523,badingding,en,Is it better to sell #Disney clothing &amp; bags on #depop or #vinted ??,"['disney', 'depop', 'vinted']",1,2,0,[]
2022-02-28 14:42:09,4830962680,Leon_SMF,und,"#depop, @depop  https://t.co/UqHWeO6Ezr  https://t.co/U1tJdZThw9",['depop'],1,0,1,[]
2022-02-28 14:41:02,4830962680,Leon_SMF,und,"#depop, @depop  https://t.co/dcym8n2jK8  https://t.co/ramI0s8BLa",['depop'],1,0,1,[]
2022-02-28 14:41:00,1705654614,beverynohime,en,Check out what I'm selling on my @Depop shop 💸 #depop #kavu   https://t.co/lN2vMSbQc9  https://t.co/c7u5n4LCuT,"['depop', 'kavu']",2,1,5,[]
2022-02-28 13:00:24,380944344,depop,en,Here are five #Depop sellers to inspire your next fit courtesy of @akacuji .  1. farmerjawns 2. cadeclothin 3. sooky 4. oxygeneshop 5. theluckout  #ShopMyLikes  https://t.co/UBZeuDoLMc,"['depop', 'shopmylikes']",8,8,3,[]
2022-02-28 12:59:47,341857220,sjarmstrong143,en,shameless plug 🛍 #depop  https://t.co/boGQ4RolQe  https://t.co/Tz3fWq9qSs,['depop'],0,0,0,[]
2022-02-28 12:06:18,964642300126269441,Kasdeya83,en,"Panasonic KX-TGC412 Cordless Phone, Set of 2 - Black Never used #eBay #Vinted #shpock #depop #Amazon #etsy #Panasonic   https://t.co/jtmMqzteVS","['ebay', 'vinted', 'shpock', 'depop', 'amazon', 'etsy', 'panasonic']",0,0,0,[]
2022-02-28 10:25:48,153732591,ontwerpmarqui,nl,Hoe triviaal fashion ook lijkt of misschien zelfs wel is in deze tijd; dit artikel van ⁦@RinkeTjep⁩ doet ertoe.   #vinted #vestiairecollective #depop #therealreal #thenextcloset   https://t.co/wteNQXz1xI,"['vinted', 'vestiairecollective', 'depop', 'therealreal', 'thenextcloset']",0,0,0,[]
2022-02-28 10:17:32,1480572661768101892,_hannahturner__,en,Check out what I'm selling on my @Depop shop 💸 #depop   https://t.co/V4a7U8bf8D  https://t.co/18ryK6USIA,['depop'],0,1,0,[]
2022-02-28 10:10:00,1061918095,JWonEtsy,en,Tire stainless steel ring - Size 9  No stone  Tire style  6 mm wide  Stainless Steel  US size : 9  Brand new  Ship out next day with tracking number  #ring #tire #silver #black #band #depop @depop @paypal #paypal    https://t.co/zfdbmqQNxK,"['ring', 'tire', 'silver', 'black', 'band', 'depop', 'paypal']",0,0,0,[]
2022-02-28 07:13:06,1233132453319127042,HookinMad,en,Trying to calm my busy mind today so I'm knitting hats for my depop ❤️ I've added a few new hats to my shops today. 💪 #depop #depopshop #knitting #hats   https://t.co/hRnLpiEuoo  https://t.co/TTMdMp8iXO,"['depop', 'depopshop', 'knitting', 'hats']",2,1,1,[]
