date,user_id,username,language,tweet,hashtags,nlikes,nreplies,nretweets,reply_to
2022-02-28 19:57:01,1344270776573202434,MyTrendOfficial,en,She also claimed the government is hiding certain facts about Covid-19 and that the halal status of vaccines never really existed.  #antivaxxer #covid19booster #HIV #plandemic    https://t.co/TCLhaslcMU,"['antivaxxer', 'covid19booster', 'hiv', 'plandemic']",0,0,0,[]
2022-02-28 18:38:38,1477192723,Alienlife_1,en,"For #Physics and #QuantumComputing. Similar to #AntiVaxxer it shows the gap between a true #scientific community of professional #researchers and one who lacks knowledge calling $IONQ  ""cheeky""?  and ""wankers on Twitter""? Invest on  Futuristic Tech Early!  https://t.co/n9UxhnaD7q","['physics', 'quantumcomputing', 'antivaxxer', 'scientific', 'researchers']",1,1,0,[]
2022-02-28 18:38:08,23940245,MargotPRMatters,en,Looks like the #freedumb #AntiVaxxer mob are #BoyCottWoolworths for their #Vaccination stance.  I know where I'll be doing all my shopping. Thank you #antivaxxers for making it even safer to do so. And thank you @woolworths #Woolworths,"['freedumb', 'antivaxxer', 'boycottwoolworths', 'vaccination', 'antivaxxers', 'woolworths']",2,4,1,[]
2022-02-28 18:25:19,927611315287359494,color_me_bored,en,"Someone I love is back in the ICU tonight, thanks to Covid. Things aren’t good, and because of Covid, I can’t be with the people I love to support them. As such, all I can say to the #AntiVaxxer community, and more importantly to  @FoxNews @TuckerCarlson and all the rest of you",['antivaxxer'],0,1,0,[]
2022-02-28 16:39:50,978759523,DefGif,en,"Omg #AntiVaxxer nutjobs can't even spell the word ""boycott"" without Q capitalisation.  Anyway #auspol I'm off to Woolies 😷🏃‍♂️","['antivaxxer', 'auspol']",1,0,0,[]
2022-02-28 16:14:25,836221747,PeterEhmAuthor,en,"I'd have a brief, civil discussion (no assumptions) to find out if they're just ignorant, or a hardcore #antivaxxer.  Easy enough, as it'd likely be emotional appeals to freedom, with a lack of basic medical &amp; political knowledge.  Five minutes, tops, to ""Good night, good luck.""",['antivaxxer'],0,0,0,[]
2022-02-28 14:28:15,1451818899234828289,Zolar26791376,en,Another Irish antivaxer supporting Russian invasion of #Ukriane  #ireland 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️  The Irish Git (Mickbraz1)  #UkraineRussiaWar #UkraineInvasion #antiVax #antivaxxer #WarCrimes #StandWithUkriane  #UkraineInvasion  #RussiaUkraineWar  https://t.co/zEvGeBnYxU,"['ukriane', 'ireland', 'ukrainerussiawar', 'ukraineinvasion', 'antivax', 'antivaxxer', 'warcrimes', 'standwithukriane', 'ukraineinvasion', 'russiaukrainewar']",0,0,0,[]
2022-02-28 14:13:50,1922781510,ScallywagRay,en,"@Mannyz6767 @FriedUpKombi @ItsForMySafety Victoria with never forget the #FakeTradie and #AntiVaxxer #QAnonCult. And now comparing that to the Ukraine, Australia will never forget how pathetic you peanuts are.  Oh by the way, Dan’s here to stay.  Dan Andrews.............. $1.30 Used spare part Guy.....$3.30  https://t.co/aQj0potYpD","['faketradie', 'antivaxxer', 'qanoncult']",6,0,1,"[{'screen_name': 'Mannyz6767', 'name': '💧Manny', 'id': '833151724055470080'}, {'screen_name': 'FriedUpKombi', 'name': 'cafeTTracer 🇦🇺 🇵🇱🌸', 'id': '310165008'}, {'screen_name': 'ItsForMySafety', 'name': '💉💉💉Aussie Bot 💉💉💉', 'id': '1740733466'}]"
2022-02-28 13:43:10,858798678710071297,MichellesDude,en,Corrupt #antivaxxer moron &amp; insurrectionist #Traitor @RonDeSantisFL clearly wants the NEXT #MAGA #Terrorist attack on our nation's capital to succeed where the first one a year ago came up short.  Disgusting.  #PutinsGOP #TraitorsToDemocracy,"['antivaxxer', 'traitor', 'maga', 'terrorist', 'putinsgop', 'traitorstodemocracy']",2,0,1,[]
2022-02-28 13:42:35,852786481655459840,seanedwardfitz,en,"Being called #ProPutin/#ProRussian when you're not is like being called #antivaxxer/#GrannyKiller when you're not, just because many aren't going along with #mainstreammedia #RussiaUkraine narrative/#Propaganda. Time/Tricks repeating but now a different topic. Such blatant deceit","['proputin', 'prorussian', 'antivaxxer', 'grannykiller', 'mainstreammedia', 'russiaukraine', 'propaganda']",2,0,0,[]
